Date,Campaign,Platform,Region,Impressions,Clicks,Cost,Conversions,Revenue,CTR,CPC,CPA,ROAS,Month,Quarter
2025-08-25,Back to School,Instagram Ads,North America,38145,1601,3581.02,58,1587.54,4.2,2.24,61.74,0.44,August 2025,Q3 2025
2025-08-25,Back to School,Instagram Ads,Europe,79626,3860,9553.63,237,13376.6,4.85,2.48,40.31,1.4,August 2025,Q3 2025
2025-08-26,Summer Sale 2024,Google Ads,North America,67134,904,2617.47,59,3412.87,1.35,2.9,44.36,1.3,August 2025,Q3 2025
2025-08-26,Summer Sale 2024,Google Ads,Europe,64756,2440,6400.09,85,4410.68,3.77,2.62,75.3,0.69,August 2025,Q3 2025
2025-08-26,Summer Sale 2024,Facebook Ads,North America,72552,2602,5810.1,60,2513.79,3.59,2.23,96.84,0.43,August 2025,Q3 2025
2025-08-26,Summer Sale 2024,Facebook Ads,Europe,39711,1866,1775.38,100,4615.68,4.7,0.95,17.75,2.6,August 2025,Q3 2025
2025-08-26,Summer Sale 2024,Instagram Ads,North America,92310,1048,2351.24,39,1739.57,1.14,2.24,60.29,0.74,August 2025,Q3 2025
2025-08-26,Summer Sale 2024,Instagram Ads,Europe,64237,783,1282.44,40,2072.6,1.22,1.64,32.06,1.62,August 2025,Q3 2025
2025-08-26,Holiday Special,Google Ads,North America,76150,874,1739.85,29,1002.68,1.15,1.99,59.99,0.58,August 2025,Q3 2025
2025-08-26,Holiday Special,Google Ads,Europe,30662,802,1548.72,54,3120.08,2.62,1.93,28.68,2.01,August 2025,Q3 2025
2025-08-26,Holiday Special,Facebook Ads,North America,54547,2270,2943.92,130,6197.17,4.16,1.3,22.65,2.11,August 2025,Q3 2025
2025-08-26,Holiday Special,Facebook Ads,Europe,90765,2423,4009.72,192,10348.09,2.67,1.65,20.88,2.58,August 2025,Q3 2025
2025-08-26,Holiday Special,Instagram Ads,North America,39430,686,1001.5,52,2327.38,1.74,1.46,19.26,2.32,August 2025,Q3 2025
2025-08-26,Holiday Special,Instagram Ads,Europe,43039,1934,5725.04,127,5009.87,4.49,2.96,45.08,0.88,August 2025,Q3 2025
2025-08-26,Back to School,Google Ads,North America,60072,1408,2543.27,90,4042.02,2.34,1.81,28.26,1.59,August 2025,Q3 2025
2025-08-26,Back to School,Google Ads,Europe,34951,751,931.82,25,1091.33,2.15,1.24,37.27,1.17,August 2025,Q3 2025
2025-08-26,Back to School,Facebook Ads,North America,50600,1067,2961.83,24,1021.18,2.11,2.78,123.41,0.34,August 2025,Q3 2025
2025-08-26,Back to School,Facebook Ads,Europe,84691,1586,4559.6,106,3833.85,1.87,2.87,43.02,0.84,August 2025,Q3 2025
2025-08-26,Back to School,Instagram Ads,North America,47573,2345,6356.12,131,5767.8,4.93,2.71,48.52,0.91,August 2025,Q3 2025
2025-08-26,Back to School,Instagram Ads,Europe,66979,2914,3136.7,203,9245.27,4.35,1.08,15.45,2.95,August 2025,Q3 2025
2025-08-27,Summer Sale 2024,Google Ads,North America,44157,848,798.24,28,1415.51,1.92,0.94,28.51,1.77,August 2025,Q3 2025
2025-08-27,Summer Sale 2024,Google Ads,Europe,91412,1125,3288.1,82,3179.25,1.23,2.92,40.1,0.97,August 2025,Q3 2025
2025-08-27,Summer Sale 2024,Facebook Ads,North America,86898,2945,5338.04,104,2775.95,3.39,1.81,51.33,0.52,August 2025,Q3 2025
2025-08-27,Summer Sale 2024,Facebook Ads,Europe,34578,1474,1564.06,49,3757.01,4.26,1.06,31.92,2.4,August 2025,Q3 2025
2025-08-27,Summer Sale 2024,Instagram Ads,North America,85758,977,2674.35,69,1555.49,1.14,2.74,38.76,0.58,August 2025,Q3 2025
2025-08-27,Summer Sale 2024,Instagram Ads,Europe,53642,814,2215.6,62,2245.41,1.52,2.72,35.74,1.01,August 2025,Q3 2025
2025-08-27,Holiday Special,Google Ads,North America,35931,410,542.28,31,1114.13,1.14,1.32,17.49,2.05,August 2025,Q3 2025
2025-08-27,Holiday Special,Google Ads,Europe,43742,446,998.72,10,547.49,1.02,2.24,99.87,0.55,August 2025,Q3 2025
2025-08-27,Holiday Special,Facebook Ads,North America,51873,686,720.61,41,417.87,1.32,1.05,17.58,0.58,August 2025,Q3 2025
2025-08-27,Holiday Special,Facebook Ads,Europe,12396,573,1104.91,34,1234.12,4.62,1.93,32.5,1.12,August 2025,Q3 2025
2025-08-27,Holiday Special,Instagram Ads,North America,81719,2666,3112.74,193,9824.96,3.26,1.17,16.13,3.16,August 2025,Q3 2025
2025-08-27,Holiday Special,Instagram Ads,Europe,75082,1232,1644.75,42,2355.66,1.64,1.34,39.16,1.43,August 2025,Q3 2025
2025-08-27,Back to School,Google Ads,North America,36292,1350,2762.81,87,3769.61,3.72,2.05,31.76,1.36,August 2025,Q3 2025
2025-08-27,Back to School,Google Ads,Europe,32890,629,1743.43,12,557.61,1.91,2.77,145.29,0.32,August 2025,Q3 2025
2025-08-27,Back to School,Facebook Ads,North America,58845,2369,2716.58,74,3146.29,4.03,1.15,36.71,1.16,August 2025,Q3 2025
2025-08-27,Back to School,Facebook Ads,Europe,44832,656,945.78,13,507.66,1.46,1.44,72.75,0.54,August 2025,Q3 2025
2025-08-27,Back to School,Instagram Ads,North America,73852,3042,2334.59,199,10025.66,4.12,0.77,11.73,4.29,August 2025,Q3 2025
2025-08-27,Back to School,Instagram Ads,Europe,71246,1830,1736.2,119,5412.07,2.57,0.95,14.59,3.12,August 2025,Q3 2025
2025-08-28,Summer Sale 2024,Google Ads,North America,92197,4378,9717.91,105,5852.31,4.75,2.22,92.55,0.6,August 2025,Q3 2025
2025-08-28,Summer Sale 2024,Google Ads,Europe,73888,2459,3355.82,140,4862.88,3.33,1.36,23.97,1.45,August 2025,Q3 2025
2025-08-28,Summer Sale 2024,Facebook Ads,North America,77889,3863,8460.47,180,10086.6,4.96,2.19,47.0,1.19,August 2025,Q3 2025
2025-08-28,Summer Sale 2024,Facebook Ads,Europe,37083,407,226.01,16,996.07,1.1,0.56,14.13,4.41,August 2025,Q3 2025
2025-08-28,Summer Sale 2024,Instagram Ads,North America,37082,1384,2234.82,50,1635.07,3.73,1.61,44.7,0.73,August 2025,Q3 2025
2025-08-28,Summer Sale 2024,Instagram Ads,Europe,51846,2231,2779.68,157,6785.95,4.3,1.25,17.7,2.44,August 2025,Q3 2025
2025-08-28,Holiday Special,Google Ads,North America,88797,1705,1412.32,122,6015.63,1.92,0.83,11.58,4.26,August 2025,Q3 2025
2025-08-28,Holiday Special,Google Ads,Europe,38602,1875,4500.44,87,4126.68,4.86,2.4,51.73,0.92,August 2025,Q3 2025
2025-08-28,Holiday Special,Facebook Ads,North America,15626,412,1126.92,13,422.3,2.64,2.74,86.69,0.37,August 2025,Q3 2025
2025-08-28,Holiday Special,Facebook Ads,Europe,48158,1389,2580.88,41,2436.94,2.88,1.86,62.95,0.94,August 2025,Q3 2025
2025-08-28,Holiday Special,Instagram Ads,North America,15776,215,190.09,10,412.98,1.36,0.88,19.01,2.17,August 2025,Q3 2025
2025-08-28,Holiday Special,Instagram Ads,Europe,71788,1094,635.96,82,3709.11,1.52,0.58,7.76,5.83,August 2025,Q3 2025
2025-08-28,Back to School,Google Ads,North America,62098,1081,1789.32,21,1289.0,1.74,1.66,85.21,0.72,August 2025,Q3 2025
2025-08-28,Back to School,Google Ads,Europe,61027,1660,1662.18,82,4920.85,2.72,1.0,20.27,2.96,August 2025,Q3 2025
2025-08-28,Back to School,Facebook Ads,North America,15109,348,687.53,16,1034.05,2.3,1.98,42.97,1.5,August 2025,Q3 2025
2025-08-28,Back to School,Facebook Ads,Europe,39009,1138,2276.06,42,1728.27,2.92,2.0,54.19,0.76,August 2025,Q3 2025
2025-08-28,Back to School,Instagram Ads,North America,31804,1281,3691.36,95,5167.86,4.03,2.88,38.86,1.4,August 2025,Q3 2025
2025-08-28,Back to School,Instagram Ads,Europe,85304,1678,4978.05,47,2512.63,1.97,2.97,105.92,0.5,August 2025,Q3 2025
2025-08-29,Summer Sale 2024,Google Ads,North America,84319,2470,2533.91,100,4562.5,2.93,1.03,25.34,1.8,August 2025,Q3 2025
2025-08-29,Summer Sale 2024,Google Ads,Europe,55004,731,1872.3,30,1115.86,1.33,2.56,62.41,0.6,August 2025,Q3 2025
2025-08-29,Summer Sale 2024,Facebook Ads,North America,62326,954,1830.58,58,2278.72,1.53,1.92,31.56,1.24,August 2025,Q3 2025
2025-08-29,Summer Sale 2024,Facebook Ads,Europe,19078,702,2020.97,19,963.79,3.68,2.88,106.37,0.48,August 2025,Q3 2025
2025-08-29,Summer Sale 2024,Instagram Ads,North America,59786,673,1911.68,15,946.8,1.13,2.84,127.45,0.5,August 2025,Q3 2025
2025-08-29,Summer Sale 2024,Instagram Ads,Europe,36289,1270,3122.37,72,3497.71,3.5,2.46,43.37,1.12,August 2025,Q3 2025
2025-08-29,Holiday Special,Google Ads,North America,36630,1334,2511.26,74,3255.39,3.64,1.88,33.94,1.3,August 2025,Q3 2025
2025-08-29,Holiday Special,Google Ads,Europe,66446,2063,4804.67,51,3059.27,3.1,2.33,94.21,0.64,August 2025,Q3 2025
2025-08-29,Holiday Special,Facebook Ads,North America,90885,3065,6515.38,149,4384.2,3.37,2.13,43.73,0.67,August 2025,Q3 2025
2025-08-29,Holiday Special,Facebook Ads,Europe,62579,2488,6666.8,114,6331.97,3.98,2.68,58.48,0.95,August 2025,Q3 2025
2025-08-29,Holiday Special,Instagram Ads,North America,99899,3218,7394.98,108,3641.95,3.22,2.3,68.47,0.49,August 2025,Q3 2025
2025-08-29,Holiday Special,Instagram Ads,Europe,55500,715,412.29,25,1266.07,1.29,0.58,16.49,3.07,August 2025,Q3 2025
2025-08-29,Back to School,Google Ads,North America,40027,679,1970.42,30,1465.06,1.7,2.9,65.68,0.74,August 2025,Q3 2025
2025-08-29,Back to School,Google Ads,Europe,35963,1464,2579.73,77,4259.13,4.07,1.76,33.5,1.65,August 2025,Q3 2025
2025-08-29,Back to School,Facebook Ads,North America,90818,3010,4805.58,191,10655.28,3.31,1.6,25.16,2.22,August 2025,Q3 2025
2025-08-29,Back to School,Facebook Ads,Europe,36017,1502,3210.56,119,5309.17,4.17,2.14,26.98,1.65,August 2025,Q3 2025
2025-08-29,Back to School,Instagram Ads,North America,55241,2568,2636.45,147,8638.9,4.65,1.03,17.94,3.28,August 2025,Q3 2025
2025-08-29,Back to School,Instagram Ads,Europe,37490,1538,2327.42,86,4538.23,4.1,1.51,27.06,1.95,August 2025,Q3 2025
2025-08-30,Summer Sale 2024,Google Ads,North America,21561,420,1229.96,12,536.93,1.95,2.93,102.5,0.44,August 2025,Q3 2025
2025-08-30,Summer Sale 2024,Google Ads,Europe,45133,627,948.37,34,1928.73,1.39,1.51,27.89,2.03,August 2025,Q3 2025
2025-08-30,Summer Sale 2024,Facebook Ads,North America,45046,1097,2174.67,32,1559.77,2.44,1.98,67.96,0.72,August 2025,Q3 2025
2025-08-30,Summer Sale 2024,Facebook Ads,Europe,77649,3441,1798.18,190,8384.99,4.43,0.52,9.46,4.66,August 2025,Q3 2025
2025-08-30,Summer Sale 2024,Instagram Ads,North America,96475,1469,4296.17,69,3158.01,1.52,2.92,62.26,0.74,August 2025,Q3 2025
2025-08-30,Summer Sale 2024,Instagram Ads,Europe,86619,3738,5895.64,130,4182.11,4.32,1.58,45.35,0.71,August 2025,Q3 2025
2025-08-30,Holiday Special,Google Ads,North America,89530,4292,4855.62,178,10510.09,4.79,1.13,27.28,2.16,August 2025,Q3 2025
2025-08-30,Holiday Special,Google Ads,Europe,61886,2262,3815.04,159,4602.19,3.66,1.69,23.99,1.21,August 2025,Q3 2025
2025-08-30,Holiday Special,Facebook Ads,North America,36155,1007,2679.16,53,2111.28,2.79,2.66,50.55,0.79,August 2025,Q3 2025
2025-08-30,Holiday Special,Facebook Ads,Europe,91537,1365,1471.23,31,1408.72,1.49,1.08,47.46,0.96,August 2025,Q3 2025
2025-08-30,Holiday Special,Instagram Ads,North America,90896,1352,2204.43,102,4670.21,1.49,1.63,21.61,2.12,August 2025,Q3 2025
2025-08-30,Holiday Special,Instagram Ads,Europe,43997,1651,2465.68,80,2001.44,3.75,1.49,30.82,0.81,August 2025,Q3 2025
2025-08-30,Back to School,Google Ads,North America,75661,3637,7629.7,262,14404.79,4.81,2.1,29.12,1.89,August 2025,Q3 2025
2025-08-30,Back to School,Google Ads,Europe,78785,1867,3417.75,51,817.91,2.37,1.83,67.01,0.24,August 2025,Q3 2025
2025-08-30,Back to School,Facebook Ads,North America,42556,669,1906.35,42,1724.34,1.57,2.85,45.39,0.9,August 2025,Q3 2025
2025-08-30,Back to School,Facebook Ads,Europe,33196,921,2459.4,28,1140.36,2.77,2.67,87.84,0.46,August 2025,Q3 2025
2025-08-30,Back to School,Instagram Ads,North America,58320,2538,7262.58,154,10631.26,4.35,2.86,47.16,1.46,August 2025,Q3 2025
2025-08-30,Back to School,Instagram Ads,Europe,46487,2072,5016.93,55,2443.31,4.46,2.42,91.22,0.49,August 2025,Q3 2025
2025-08-31,Summer Sale 2024,Google Ads,North America,47208,1774,3887.34,58,1978.04,3.76,2.19,67.02,0.51,August 2025,Q3 2025
2025-08-31,Summer Sale 2024,Google Ads,Europe,88916,2942,4034.76,86,5272.77,3.31,1.37,46.92,1.31,August 2025,Q3 2025
2025-08-31,Summer Sale 2024,Facebook Ads,North America,27087,323,950.57,14,674.99,1.19,2.94,67.9,0.71,August 2025,Q3 2025
2025-08-31,Summer Sale 2024,Facebook Ads,Europe,95150,3762,10143.44,166,8170.39,3.95,2.7,61.11,0.81,August 2025,Q3 2025
2025-08-31,Summer Sale 2024,Instagram Ads,North America,39165,1841,2937.19,136,5624.68,4.7,1.6,21.6,1.91,August 2025,Q3 2025
2025-08-31,Summer Sale 2024,Instagram Ads,Europe,27772,1186,949.42,62,3256.78,4.27,0.8,15.31,3.43,August 2025,Q3 2025
2025-08-31,Holiday Special,Google Ads,North America,61924,1423,2015.19,62,2241.2,2.3,1.42,32.5,1.11,August 2025,Q3 2025
2025-08-31,Holiday Special,Google Ads,Europe,93360,1820,2608.3,61,3692.06,1.95,1.43,42.76,1.42,August 2025,Q3 2025
2025-08-31,Holiday Special,Facebook Ads,North America,73449,2459,2265.01,143,6438.98,3.35,0.92,15.84,2.84,August 2025,Q3 2025
2025-08-31,Holiday Special,Facebook Ads,Europe,32612,1452,2610.27,70,4284.3,4.45,1.8,37.29,1.64,August 2025,Q3 2025
2025-08-31,Holiday Special,Instagram Ads,North America,41348,1759,1358.47,50,1434.66,4.25,0.77,27.17,1.06,August 2025,Q3 2025
2025-08-31,Holiday Special,Instagram Ads,Europe,56819,1949,4701.39,134,6259.1,3.43,2.41,35.09,1.33,August 2025,Q3 2025
2025-08-31,Back to School,Google Ads,North America,69889,2699,4866.53,187,10129.1,3.86,1.8,26.02,2.08,August 2025,Q3 2025
2025-08-31,Back to School,Google Ads,Europe,97163,4681,10002.05,200,8680.51,4.82,2.14,50.01,0.87,August 2025,Q3 2025
2025-08-31,Back to School,Facebook Ads,North America,55379,2623,3617.27,68,1908.79,4.74,1.38,53.2,0.53,August 2025,Q3 2025
2025-08-31,Back to School,Facebook Ads,Europe,46378,2188,4005.46,120,5281.99,4.72,1.83,33.38,1.32,August 2025,Q3 2025
2025-08-31,Back to School,Instagram Ads,North America,64691,2503,3753.91,196,8999.21,3.87,1.5,19.15,2.4,August 2025,Q3 2025
2025-08-31,Back to School,Instagram Ads,Europe,54139,934,1693.26,58,3372.35,1.73,1.81,29.19,1.99,August 2025,Q3 2025
2025-09-01,Summer Sale 2024,Google Ads,North America,28743,1199,1154.72,90,3309.64,4.17,0.96,12.83,2.87,September 2025,Q3 2025
2025-09-01,Summer Sale 2024,Google Ads,Europe,69189,2214,1347.29,128,5567.56,3.2,0.61,10.53,4.13,September 2025,Q3 2025
2025-09-01,Summer Sale 2024,Facebook Ads,North America,86666,875,1833.09,44,2563.12,1.01,2.09,41.66,1.4,September 2025,Q3 2025
2025-09-01,Summer Sale 2024,Facebook Ads,Europe,91929,1561,2188.41,116,5709.54,1.7,1.4,18.87,2.61,September 2025,Q3 2025
2025-09-01,Summer Sale 2024,Instagram Ads,North America,81831,1975,2157.05,131,6946.8,2.41,1.09,16.47,3.22,September 2025,Q3 2025
2025-09-01,Summer Sale 2024,Instagram Ads,Europe,17227,634,1600.11,41,1615.22,3.68,2.52,39.03,1.01,September 2025,Q3 2025
2025-09-01,Holiday Special,Google Ads,North America,75481,2118,4165.09,63,3234.28,2.81,1.97,66.11,0.78,September 2025,Q3 2025
2025-09-01,Holiday Special,Google Ads,Europe,27014,848,802.31,32,1572.42,3.14,0.95,25.07,1.96,September 2025,Q3 2025
2025-09-01,Holiday Special,Facebook Ads,North America,43755,798,1671.73,28,1106.81,1.82,2.09,59.7,0.66,September 2025,Q3 2025
2025-09-01,Holiday Special,Facebook Ads,Europe,96936,4799,4036.44,296,13804.18,4.95,0.84,13.64,3.42,September 2025,Q3 2025
2025-09-01,Holiday Special,Instagram Ads,North America,42117,1172,2708.83,24,1330.23,2.78,2.31,112.87,0.49,September 2025,Q3 2025
2025-09-01,Holiday Special,Instagram Ads,Europe,48467,1888,3673.99,68,2706.5,3.9,1.95,54.03,0.74,September 2025,Q3 2025
2025-09-01,Back to School,Google Ads,North America,64253,1323,2795.8,73,2053.31,2.06,2.11,38.3,0.73,September 2025,Q3 2025
2025-09-01,Back to School,Google Ads,Europe,78008,2705,4344.3,189,6136.59,3.47,1.61,22.99,1.41,September 2025,Q3 2025
2025-09-01,Back to School,Facebook Ads,North America,80587,3385,3670.29,177,8550.66,4.2,1.08,20.74,2.33,September 2025,Q3 2025
2025-09-01,Back to School,Facebook Ads,Europe,55113,1285,2793.23,102,5440.2,2.33,2.17,27.38,1.95,September 2025,Q3 2025
2025-09-01,Back to School,Instagram Ads,North America,29201,715,2136.92,33,1771.59,2.45,2.99,64.76,0.83,September 2025,Q3 2025
2025-09-01,Back to School,Instagram Ads,Europe,70963,3439,7178.57,224,6056.9,4.85,2.09,32.05,0.84,September 2025,Q3 2025
2025-09-02,Summer Sale 2024,Google Ads,North America,38982,1225,908.57,57,2145.75,3.14,0.74,15.94,2.36,September 2025,Q3 2025
2025-09-02,Summer Sale 2024,Google Ads,Europe,30103,1258,3544.97,42,2409.16,4.18,2.82,84.4,0.68,September 2025,Q3 2025
2025-09-02,Summer Sale 2024,Facebook Ads,North America,65922,1061,3163.06,80,4570.48,1.61,2.98,39.54,1.44,September 2025,Q3 2025
2025-09-02,Summer Sale 2024,Facebook Ads,Europe,23395,817,590.54,53,2460.11,3.49,0.72,11.14,4.17,September 2025,Q3 2025
2025-09-02,Summer Sale 2024,Instagram Ads,North America,86559,2620,2353.44,62,2609.7,3.03,0.9,37.96,1.11,September 2025,Q3 2025
2025-09-02,Summer Sale 2024,Instagram Ads,Europe,94328,1273,3618.37,67,2741.76,1.35,2.84,54.01,0.76,September 2025,Q3 2025
2025-09-02,Holiday Special,Google Ads,North America,65114,2800,3357.92,214,10411.74,4.3,1.2,15.69,3.1,September 2025,Q3 2025
2025-09-02,Holiday Special,Google Ads,Europe,80971,3567,3642.89,270,15935.59,4.41,1.02,13.49,4.37,September 2025,Q3 2025
2025-09-02,Holiday Special,Facebook Ads,North America,22329,705,1459.26,42,2635.17,3.16,2.07,34.74,1.81,September 2025,Q3 2025
2025-09-02,Holiday Special,Facebook Ads,Europe,62290,2591,3269.06,64,3046.57,4.16,1.26,51.08,0.93,September 2025,Q3 2025
2025-09-02,Holiday Special,Instagram Ads,North America,34226,579,1295.44,23,1046.62,1.69,2.24,56.32,0.81,September 2025,Q3 2025
2025-09-02,Holiday Special,Instagram Ads,Europe,15656,516,876.37,20,934.1,3.3,1.7,43.82,1.07,September 2025,Q3 2025
2025-09-02,Back to School,Google Ads,North America,83822,2471,4980.63,162,7306.77,2.95,2.02,30.74,1.47,September 2025,Q3 2025
2025-09-02,Back to School,Google Ads,Europe,61112,2628,5691.64,71,2263.6,4.3,2.17,80.16,0.4,September 2025,Q3 2025
2025-09-02,Back to School,Facebook Ads,North America,27347,421,1224.18,22,974.49,1.54,2.91,55.64,0.8,September 2025,Q3 2025
2025-09-02,Back to School,Facebook Ads,Europe,87452,4150,11164.59,152,7579.48,4.75,2.69,73.45,0.68,September 2025,Q3 2025
2025-09-02,Back to School,Instagram Ads,North America,45262,1612,1676.63,92,3250.8,3.56,1.04,18.22,1.94,September 2025,Q3 2025
2025-09-02,Back to School,Instagram Ads,Europe,49922,1626,1592.6,53,2606.11,3.26,0.98,30.05,1.64,September 2025,Q3 2025
2025-09-03,Summer Sale 2024,Google Ads,North America,65677,3270,2107.36,201,7812.06,4.98,0.64,10.48,3.71,September 2025,Q3 2025
2025-09-03,Summer Sale 2024,Google Ads,Europe,33291,1155,2405.84,38,1595.06,3.47,2.08,63.31,0.66,September 2025,Q3 2025
2025-09-03,Summer Sale 2024,Facebook Ads,North America,53108,1838,2326.24,105,2043.38,3.46,1.27,22.15,0.88,September 2025,Q3 2025
2025-09-03,Summer Sale 2024,Facebook Ads,Europe,25422,1059,1601.2,62,3369.28,4.17,1.51,25.83,2.1,September 2025,Q3 2025
2025-09-03,Summer Sale 2024,Instagram Ads,North America,90354,2232,3426.84,155,8336.9,2.47,1.54,22.11,2.43,September 2025,Q3 2025
2025-09-03,Summer Sale 2024,Instagram Ads,Europe,71949,1434,1196.69,64,3367.81,1.99,0.83,18.7,2.81,September 2025,Q3 2025
2025-09-03,Holiday Special,Google Ads,North America,83294,2772,6105.16,86,2551.85,3.33,2.2,70.99,0.42,September 2025,Q3 2025
2025-09-03,Holiday Special,Google Ads,Europe,69353,1362,4003.85,92,5090.32,1.96,2.94,43.52,1.27,September 2025,Q3 2025
2025-09-03,Holiday Special,Facebook Ads,North America,63420,742,1059.96,26,1167.37,1.17,1.43,40.77,1.1,September 2025,Q3 2025
2025-09-03,Holiday Special,Facebook Ads,Europe,39300,1160,1015.14,45,3023.29,2.95,0.88,22.56,2.98,September 2025,Q3 2025
2025-09-03,Holiday Special,Instagram Ads,North America,43361,1259,1812.61,54,3224.43,2.9,1.44,33.57,1.78,September 2025,Q3 2025
2025-09-03,Holiday Special,Instagram Ads,Europe,63352,892,1914.88,68,2917.66,1.41,2.15,28.16,1.52,September 2025,Q3 2025
2025-09-03,Back to School,Google Ads,North America,74641,2052,2332.46,144,9586.52,2.75,1.14,16.2,4.11,September 2025,Q3 2025
2025-09-03,Back to School,Google Ads,Europe,38602,1081,1153.87,79,3076.49,2.8,1.07,14.61,2.67,September 2025,Q3 2025
2025-09-03,Back to School,Facebook Ads,North America,35431,1604,1225.83,127,4947.49,4.53,0.76,9.65,4.04,September 2025,Q3 2025
2025-09-03,Back to School,Facebook Ads,Europe,70920,2826,6069.09,192,8494.43,3.98,2.15,31.61,1.4,September 2025,Q3 2025
2025-09-03,Back to School,Instagram Ads,North America,99570,1043,3015.58,67,2112.43,1.05,2.89,45.01,0.7,September 2025,Q3 2025
2025-09-03,Back to School,Instagram Ads,Europe,19866,970,2770.11,65,2293.45,4.88,2.86,42.62,0.83,September 2025,Q3 2025
2025-09-04,Summer Sale 2024,Google Ads,North America,67906,1151,858.63,68,2528.44,1.69,0.75,12.63,2.94,September 2025,Q3 2025
2025-09-04,Summer Sale 2024,Google Ads,Europe,52533,698,1247.08,51,2743.59,1.33,1.79,24.45,2.2,September 2025,Q3 2025
2025-09-04,Summer Sale 2024,Facebook Ads,North America,71063,2897,5972.63,124,5179.88,4.08,2.06,48.17,0.87,September 2025,Q3 2025
2025-09-04,Summer Sale 2024,Facebook Ads,Europe,16979,695,1466.28,36,1529.7,4.09,2.11,40.73,1.04,September 2025,Q3 2025
2025-09-04,Summer Sale 2024,Instagram Ads,North America,96205,4409,5756.12,121,4222.18,4.58,1.31,47.57,0.73,September 2025,Q3 2025
2025-09-04,Summer Sale 2024,Instagram Ads,Europe,49071,1959,4955.14,116,5142.07,3.99,2.53,42.72,1.04,September 2025,Q3 2025
2025-09-04,Holiday Special,Google Ads,North America,67866,797,619.28,44,1875.05,1.17,0.78,14.07,3.03,September 2025,Q3 2025
2025-09-04,Holiday Special,Google Ads,Europe,64093,1767,3591.16,135,5023.33,2.76,2.03,26.6,1.4,September 2025,Q3 2025
2025-09-04,Holiday Special,Facebook Ads,North America,12461,587,1285.5,29,953.39,4.71,2.19,44.33,0.74,September 2025,Q3 2025
2025-09-04,Holiday Special,Facebook Ads,Europe,86272,1754,3262.51,102,5748.19,2.03,1.86,31.99,1.76,September 2025,Q3 2025
2025-09-04,Holiday Special,Instagram Ads,North America,25997,1135,2634.59,75,2595.9,4.37,2.32,35.13,0.99,September 2025,Q3 2025
2025-09-04,Holiday Special,Instagram Ads,Europe,67941,2726,3198.49,142,7104.12,4.01,1.17,22.52,2.22,September 2025,Q3 2025
